Id,HomeTeamNumberOfSeasonsInPL,HomeTeamIsFromBigSix,HomeTeamIsNewInPL,HomeTeamRedCardsInLastMatch,HomeTeamCurrentSeasonPointsPerMatchHome,HomeTeamCurrentSeasonDrawsPerMatch,HomeTeamCurrentSeasonDrawsPerMatchHome,HomeTeamCurrentSeasonLosesPerMatch,HomeTeamCurrentSeasonGoalsScoredPerMatchHome,HomeTeamCurrentSeasonGoalsConcededPerMatch,HomeTeamCurrentSeasonGoalsConcededPerMatchHome,HomeTeamCurrentSeasonCleanSheatsPerMatch,HomeTeamCurrentSeasonCleanSheatsPerMatchHome,HomeTeamLastSeasonDrawsPerMatch,HomeTeamLastSeasonDrawsPerMatchHome,HomeTeamLastSeasonGoalsConcededPerMatchHome,HomeTeamLastSeasonCleanSheatsPerMatch,HomeTeamLast3SeasonsDrawsPerMatchHome,HomeTeamLast6SeasonsDrawsPerMatchHome,HomeTeamLast9SeasonsDrawsPerMatch,HomeTeamLast9SeasonsGoalsScoredPerMatch,HomeTeamLast5MatchesPointsPerMatch,HomeTeamLast5MatchesDrawsPerMatch,HomeTeamLast5MatchesGoalsScoredPerMatch,HomeTeamLast5MatchesGoalsConcededPerMatch,HomeTeamLast5MatcheCleanSheatsPerMatch,HomeTeamLastH2HMAtchGoalsScoredHome,HomeTeamLastH2HMatchGoalsConcededHome,HomeTeamLast4H2HMatchesWinsPerMatchHome,HomeTeamLast4H2HMatchesDrawsPerMatchHome,HomeTeamLast4H2HMatchesLosesPerMatchHome,HomeTeamLastH2HMatchResultHome,HomeTeamLast4H2HMatchesGoalsScoredPerMatchHome,HomeTeamLast4H2HMatchesCleanSheatsPerMatchHome,AwayTeamNumberOfSeasonsInPL,AwayTeamIsFromBigSix,AwayTeamIsNewInPL,AwayTeamRedCardsInLastMatch,AwayTeamCurrentSeasonPointsPerMatchAaway,AwayTeamCurrentSeasonDrawsPerMatch,AwayTeamCurrentSeasonDrawsPerMatchAway,AwayTeamCurrentSeasonLosesPerMatch,AwayTeamCurrentSeasonLosesPerMatchAway,AwayTeamCurrentSeasonGoalsScoredPerMatchAway,AwayTeamCurrentSeasonGoalsConcededPerMatch,AwayTeamCurrentSeasonGoalsConcededPerMatchAway,AwayTeamCurrentSeasonCleanSheatsPerMatch,AwayTeamCurrentSeasonCleanSheatsPerMatchAway,AwayTeamLastSeasonDrawsPerMatch,AwayTeamLastSeasonDrawsPerMatchAway,AwayTeamLastSeasonGoalsConcededPerMatchAway,AwayTeamLastSeasonCleanSheatsPerMatch,AwayTeamLast3SeasonsDrawsPerMatchAway,AwayTeamLast6SeasonsDrawsPerMatchAway,AwayTeamLast6SeasonsLosesPerMatch,AwayTeamLast9SeasonsDrawsPerMatch,AwayTeamLast5MatchesPointsPerMatch,AwayTeamLast5MatchesDrawsPerMatch,AwayTeamLast5MatchesGoalsScoredPerMatch,AwayTeamLast5MatchesGoalsConcededPerMatch,AwayTeamLast5MatcheCleanSheatsPerMatch,AwayTeamLast4H2HMatchesGoalsScoredPerMatchAway,AwayTeamLast4H2HMatchesCleanSheatsPerMatchAway,FullTimeResult
1210,0.69230769230769,0,0,0,0.33333333333333,0.33333333333333,0.33333333333333,0.33333333333333,0.66666666666667,1,2,0.66666666666667,0.33333333333333,0.28947368421053,0.21052631578947,1.3684210526316,0.42105263157895,0.29824561403509,0.30263157894737,0.24736842105263,1.0491228070175,1.6,0.4,0.8,0.6,0.8,0,2,0.25,0.25,0.5,L,0.75,0.25,1,0,0,1,1.6666666666667,0.5,0.66666666666667,0.33333333333333,0,1,0.83333333333333,0,0.5,1,0.28947368421053,0.21052631578947,1.5263157894737,0.26315789473684,0.33333333333333,0.36842105263158,0.26754385964912,0.31286549707602,1.6,0.4,1.2,0.6,0.6,1,0.5,A
1211,1,0,0,0,0.33333333333333,0.14285714285714,0.33333333333333,0.14285714285714,0.66666666666667,1.7142857142857,1.3333333333333,0.14285714285714,0,0.21052631578947,0.31578947368421,1.3157894736842,0.26315789473684,0.24561403508772,0.31578947368421,0.3187134502924,1.233918128655,0.2,0.2,1.4,2.2,0,1,2,0,0.5,0.5,L,0.75,0.25,0.61538461538462,0,0,0,0.66666666666667,0.42857142857143,0.66666666666667,0.14285714285714,0,1,1.4285714285714,1.6666666666667,0,0,0.23684210526316,0.31578947368421,1.2105263157895,0.23684210526316,0.33333333333333,0.29824561403509,0.3859649122807,0.26315789473684,1,0.4,1,1.4,0,1.75,0.25,A
1212,0.076923076923077,0,1,0,1.3333333333333,0.14285714285714,0.33333333333333,0.28571428571429,1,1.5714285714286,0.66666666666667,0.14285714285714,0.33333333333333,0.2280701754386,0.29824561403509,1.1754385964912,0.2280701754386,0.29239766081871,0.31286549707602,0.24658869395711,1.0740740740741,1.4,0.2,1.8,1.8,0.2,1.140350877193,1.140350877193,0.32456140350877,0.25438596491228,0.42105263157895,D,1.0789473684211,0.32456140350877,0.15384615384615,0,1,0,1.3333333333333,0.42857142857143,0.33333333333333,0.28571428571429,0,1.3333333333333,0.85714285714286,1.6666666666667,0.42857142857143,0,0.2280701754386,0.15789473684211,2,0.2280701754386,0.18713450292398,0.19005847953216,0.48538011695906,0.25052631578947,1.4,0.2,0.6,0.8,0.4,0.84210526315789,0.15789473684211,D
1213,1,1,0,0,1.3333333333333,0.28571428571429,0.33333333333333,0.28571428571429,1.6666666666667,2,1.3333333333333,0.14285714285714,0.33333333333333,0.23684210526316,0.21052631578947,0.47368421052632,0.44736842105263,0.21052631578947,0.16666666666667,0.22514619883041,1.9093567251462,1.4,0.2,1.8,1.8,0.2,1,1,0.5,0.5,0,D,2,0,0.46153846153846,0,0,0,1,0.42857142857143,1,0.28571428571429,0,0.66666666666667,1.2857142857143,0.66666666666667,0.42857142857143,0.66666666666667,0.15789473684211,0.10526315789474,1.0526315789474,0.39473684210526,0.24561403508772,0.20614035087719,0.42982456140351,0.2531328320802,1.6,0.4,1.6,0.8,0.6,1.25,0,A
1214,0.30769230769231,0,0,0,1,0,0,0.57142857142857,1,1,1.3333333333333,0.14285714285714,0,0.23684210526316,0.15789473684211,1.4210526315789,0.18421052631579,0.28421052631579,0.31578947368421,0.25171624713959,1.1018306636156,1.8,0,1,0.8,0.2,0,2,0.66666666666667,0,0.33333333333333,L,2,0.33333333333333,0.69230769230769,0,0,0,2.3333333333333,0.28571428571429,0.33333333333333,0.28571428571429,0,0.66666666666667,1.2857142857143,0,0.57142857142857,1,0.28947368421053,0.36842105263158,1.3157894736842,0.42105263157895,0.28070175438596,0.22368421052632,0.45065789473684,0.24736842105263,1.4,0.2,1.2,1.2,0.6,1,0.33333333333333,H
1215,1,1,0,0,2,0,0,0.71428571428571,2,0.85714285714286,0.66666666666667,0.71428571428571,0.66666666666667,0.18421052631579,0.15789473684211,0.73684210526316,0.36842105263158,0.12280701754386,0.14035087719298,0.20760233918129,1.780701754386,1.8,0,1.4,1.2,0.6,5,0,1,0,0,W,4,0.75,0.92307692307692,0,0,0,0.33333333333333,0.42857142857143,0.33333333333333,0,0,0,1.5714285714286,1.3333333333333,0.14285714285714,0.33333333333333,0.23684210526316,0.21052631578947,1.8947368421053,0.21052631578947,0.21052631578947,0.18421052631579,0.45394736842105,0.24641148325359,0.4,0.4,0.6,1.4,0.2,0.25,0,H
1216,0.38461538461538,0,1,0,1.3333333333333,0.42857142857143,0.33333333333333,0.28571428571429,1.6666666666667,1.7142857142857,1.6666666666667,0,0,0.2280701754386,0.29824561403509,1.1754385964912,0.2280701754386,0.31578947368421,0.32894736842105,0.2531328320802,1.0576441102757,1.2,0.6,1.4,1.6,0,1.140350877193,1.140350877193,0.30263157894737,0.30263157894737,0.39473684210526,D,1.0789473684211,0.34210526315789,0.23076923076923,0,0,0,1.6666666666667,0.42857142857143,0.66666666666667,0.42857142857143,0,1.6666666666667,2,1.3333333333333,0,0,0.21052631578947,0.15789473684211,1.7368421052632,0.26315789473684,0.19548872180451,0.19407894736842,0.47532894736842,0.24736842105263,1.2,0.6,1.8,2.2,0,0.82894736842105,0.18421052631579,A
1217,0.76923076923077,0,0,0,0.33333333333333,0.28571428571429,0.33333333333333,0,0.66666666666667,2.2857142857143,1.6666666666667,0,0,0.44736842105263,0.42105263157895,1.4210526315789,0.34210526315789,0.33333333333333,0.33333333333333,0.27272727272727,1.0382775119617,0.4,0.4,0.6,1.8,0,1,1,0.5,0.25,0.25,D,1.5,0.5,0.76923076923077,0,0,0,3,0.14285714285714,0,0.57142857142857,0,2.3333333333333,1.2857142857143,0.33333333333333,0.42857142857143,0.66666666666667,0.28947368421053,0.36842105263158,1.5263157894737,0.23684210526316,0.26315789473684,0.25657894736842,0.46052631578947,0.2488038277512,2,0.2,2.4,1.4,0.4,0.75,0,D
1218,1,1,0,0,1.3333333333333,0.14285714285714,0.33333333333333,0.57142857142857,0.66666666666667,1,0.66666666666667,0.42857142857143,0.66666666666667,0.23684210526316,0.26315789473684,0.73684210526316,0.34210526315789,0.26315789473684,0.21929824561404,0.24561403508772,1.8859649122807,2,0.2,1.6,0.8,0.6,1,2,0,0.5,0.5,L,0.75,0.25,1,1,0,0,2,0.14285714285714,0,0.71428571428571,0,1.6666666666667,0.71428571428571,1.3333333333333,0.57142857142857,0.33333333333333,0.26315789473684,0.42105263157895,1.1578947368421,0.28947368421053,0.29824561403509,0.28947368421053,0.17982456140351,0.17251461988304,2,0.2,2,1,0.4,1.25,0.25,H
1219,1,0,0,0,1.3333333333333,0.42857142857143,0.33333333333333,0.42857142857143,1.6666666666667,1,1.6666666666667,0.42857142857143,0,0.28947368421053,0.36842105263158,1.1052631578947,0.26315789473684,0.28070175438596,0.28070175438596,0.31286549707602,1.4239766081871,1.6,0.4,1.2,1,0.4,0,0,0,0.75,0.25,D,1.25,0.25,1,1,0,0,1.3333333333333,0.28571428571429,0.33333333333333,0.42857142857143,0,0.66666666666667,1.2857142857143,1,0.42857142857143,0.66666666666667,0.21052631578947,0.15789473684211,1.4736842105263,0.36842105263158,0.26315789473684,0.21929824561404,0.28947368421053,0.24853801169591,1,0.4,1,1.8,0.2,1.75,0.5,D
1220,0.38461538461538,0,0,0,2.3333333333333,0.42857142857143,0.33333333333333,0.28571428571429,1.3333333333333,1.1428571428571,0.33333333333333,0.28571428571429,0.66666666666667,0.21052631578947,0.26315789473684,1.1578947368421,0.34210526315789,0.31578947368421,0.33684210526316,0.25346260387812,1.1052631578947,1,0.4,0.8,1.2,0.2,1,2,0,0.25,0.75,L,1,0,1,1,0,0,1.3333333333333,0.42857142857143,0.33333333333333,0.42857142857143,0,0.66666666666667,0.71428571428571,0.66666666666667,0.42857142857143,0.33333333333333,0.18421052631579,0.21052631578947,1.5263157894737,0.23684210526316,0.19298245614035,0.23684210526316,0.25438596491228,0.24269005847953,2.2,0.4,1.4,0.4,0.6,2,0,D
1221,1,1,0,0,1,0.25,0.25,0.25,1.5,2.125,1.75,0.125,0.25,0.23684210526316,0.21052631578947,0.47368421052632,0.44736842105263,0.21052631578947,0.16666666666667,0.22514619883041,1.9093567251462,0.8,0.2,1.4,2,0.2,3,0,0.75,0,0.25,W,3.5,0.5,1,0,0,0,0.75,0.125,0,0.125,0,1.5,1.625,2,0.125,0.25,0.21052631578947,0.10526315789474,1.6842105263158,0.26315789473684,0.2280701754386,0.28947368421053,0.40789473684211,0.3187134502924,0.2,0.2,1.2,2,0,1,0,H
1222,0.30769230769231,0,0,0,1.5,0,0,0.625,1.25,0.875,1,0.25,0.25,0.23684210526316,0.15789473684211,1.4210526315789,0.18421052631579,0.28421052631579,0.31578947368421,0.25171624713959,1.1018306636156,1.8,0,1,0.6,0.4,1,3,0.5,0,0.5,L,1,0.5,0.76923076923077,0,0,0,2.5,0.25,0.25,0.5,0,2.25,1.375,0.75,0.375,0.5,0.28947368421053,0.36842105263158,1.5263157894737,0.23684210526316,0.26315789473684,0.25657894736842,0.46052631578947,0.2488038277512,2.2,0.4,2.2,1,0.4,1.5,0,A
1223,1,0,0,0,1.25,0.5,0.5,0.375,1.5,1,1.5,0.375,0,0.28947368421053,0.36842105263158,1.1052631578947,0.26315789473684,0.28070175438596,0.28070175438596,0.31286549707602,1.4239766081871,1.8,0.6,1.4,0.8,0.4,3,0,0.75,0,0.25,W,1.5,0.75,1,1,0,0,1.5,0.125,0,0.625,0,1.25,1,1.75,0.5,0.25,0.26315789473684,0.42105263157895,1.1578947368421,0.28947368421053,0.29824561403509,0.28947368421053,0.17982456140351,0.17251461988304,1.8,0,2,1.6,0.2,0.25,0.25,A
1224,1,1,0,0,2.25,0,0,0.75,3,0.875,0.75,0.625,0.5,0.18421052631579,0.15789473684211,0.73684210526316,0.36842105263158,0.12280701754386,0.14035087719298,0.20760233918129,1.780701754386,1.8,0,2.2,1.4,0.4,2.3157894736842,2.3157894736842,0.81578947368421,0.10526315789474,0.078947368421053,D,2.8157894736842,0.5,0.076923076923077,0,1,0,0.75,0.25,0,0.25,0,1.5,1.5,2.25,0.125,0,0.2280701754386,0.15789473684211,2,0.2280701754386,0.18713450292398,0.19005847953216,0.48538011695906,0.24658869395711,1,0.4,1.2,1.4,0.2,0.84210526315789,0.15789473684211,H
1225,0.46153846153846,0,0,0,1.5,0.375,0,0.375,2,1.25,1.75,0.375,0.25,0.15789473684211,0.21052631578947,0.68421052631579,0.39473684210526,0.29824561403509,0.32456140350877,0.2531328320802,1.1315789473684,2,0.2,2.2,1,0.4,2,0,0.5,0.5,0,W,1,1,0.23076923076923,0,0,0,2,0.375,0.5,0.5,0,1.75,1.875,1.25,0,0,0.21052631578947,0.15789473684211,1.7368421052632,0.26315789473684,0.19548872180451,0.19407894736842,0.47532894736842,0.24736842105263,1.6,0.4,2,2.2,0,0,0.5,D
1226,1,1,0,0,2,0.5,0.5,0.375,1.75,0.875,0.75,0.375,0.5,0.18421052631579,0.15789473684211,1.2631578947368,0.23684210526316,0.19298245614035,0.21929824561404,0.24269005847953,1.5643274853801,2.2,0.4,1.6,0.6,0.6,0,3,0.5,0,0.5,L,1.5,0.25,1,1,0,0,1.25,0.375,0.5,0.375,0,0.75,1.25,1,0.375,0.5,0.21052631578947,0.15789473684211,1.4736842105263,0.36842105263158,0.26315789473684,0.21929824561404,0.28947368421053,0.24853801169591,1,0.4,1.2,2,0,2.25,0.5,D
1227,0.15384615384615,0,1,0,1.25,0.5,0.5,0.25,0.25,0.875,0.25,0.375,0.75,0.2280701754386,0.29824561403509,1.1754385964912,0.2280701754386,0.29239766081871,0.31286549707602,0.25052631578947,1.0715789473684,1.4,0.2,0.8,1,0.2,1,2,0,0,1,L,1,0,1,1,0,0,2.25,0.125,0,0.625,0,2,0.875,1.25,0.5,0.25,0.23684210526316,0.21052631578947,1.1578947368421,0.34210526315789,0.19298245614035,0.21929824561404,0.21052631578947,0.24561403508772,2.4,0,2.2,0.8,0.6,2,0,A
1228,0.69230769230769,0,0,0,0.25,0.25,0.25,0.25,1,1.375,2.25,0.5,0.25,0.28947368421053,0.21052631578947,1.3684210526316,0.42105263157895,0.29824561403509,0.30263157894737,0.24736842105263,1.0491228070175,1.4,0.2,0.8,1,0.6,2,2,0.75,0.25,0,D,2.75,0.5,0.76923076923077,0,0,1,0.25,0.375,0.25,0,0,1,2.25,2.75,0,0,0.44736842105263,0.47368421052632,1.3684210526316,0.34210526315789,0.31578947368421,0.28947368421053,0.42543859649123,0.27272727272727,0.4,0.4,0.8,2,0,0.75,0,H
1229,0.92307692307692,0,0,0,0.5,0.375,0.5,0,1.25,2.125,1.75,0.125,0,0.23684210526316,0.26315789473684,1.4210526315789,0.21052631578947,0.15789473684211,0.27631578947368,0.24641148325359,1.1363636363636,0.2,0.2,0.8,2.6,0,2,1,0.75,0.25,0,W,1.5,0.5,0.38461538461538,0,1,0,1.25,0.375,0.5,0.25,0,1.5,1.75,1.75,0,0,0.2280701754386,0.15789473684211,2,0.2280701754386,0.2,0.20175438596491,0.47368421052632,0.2531328320802,1,0.4,1.4,1.8,0,0.75,0,H
1230,0.38461538461538,0,0,0,2,0.5,0.5,0.25,1.5,1.25,0.75,0.25,0.5,0.21052631578947,0.26315789473684,1.1578947368421,0.34210526315789,0.31578947368421,0.33684210526316,0.25346260387812,1.1052631578947,1,0.4,1,1.4,0.2,2,0,0.75,0.25,0,W,2.5,0.5,0.61538461538462,0,0,0,1.25,0.375,0.5,0.25,0,1,1.25,1.25,0.125,0.25,0.23684210526316,0.31578947368421,1.2105263157895,0.23684210526316,0.33333333333333,0.29824561403509,0.3859649122807,0.26315789473684,1.4,0.2,1,1.2,0.2,1,0,A
1231,1,1,0,0,1.75,0.11111111111111,0.25,0.66666666666667,1.25,0.77777777777778,0.5,0.55555555555556,0.75,0.23684210526316,0.26315789473684,0.73684210526316,0.34210526315789,0.26315789473684,0.21929824561404,0.24561403508772,1.8859649122807,2.4,0,2.6,0.8,0.6,2,0,0.5,0.5,0,W,1,0.75,1,0,0,0,2,0.44444444444444,0.5,0.33333333333333,0,1.5,1.2222222222222,0.5,0.33333333333333,0.75,0.28947368421053,0.21052631578947,1.5263157894737,0.26315789473684,0.33333333333333,0.36842105263158,0.26754385964912,0.31286549707602,1.6,0.4,1.4,1.4,0.2,0.25,0.25,H
1232,1,0,0,0,0.25,0.11111111111111,0.25,0.11111111111111,0.5,1.6666666666667,1.25,0.11111111111111,0,0.21052631578947,0.31578947368421,1.3157894736842,0.26315789473684,0.24561403508772,0.31578947368421,0.3187134502924,1.233918128655,0,0,0.8,2,0,0,1,0.25,0.25,0.5,L,0.75,0.25,0.38461538461538,0,0,0,0.5,0.44444444444444,0.5,0.22222222222222,0,1,1.2222222222222,1.75,0.22222222222222,0,0.21052631578947,0.15789473684211,1.4210526315789,0.34210526315789,0.21052631578947,0.2,0.43421052631579,0.25346260387812,0.4,0.4,0.6,1.4,0.2,1,0.5,A
1233,0.23076923076923,0,0,0,1.75,0.44444444444444,0.25,0.44444444444444,2.5,1.8888888888889,2.5,0,0,0.21052631578947,0.26315789473684,1.1578947368421,0.26315789473684,0.28571428571429,0.3125,0.24736842105263,1.0863157894737,1.6,0.4,2.2,2.4,0,0,1,0,0,1,L,0,0,0.30769230769231,0,0,1,2.25,0,0,0.55555555555556,0,1.5,1.1111111111111,0.75,0.22222222222222,0.25,0.23684210526316,0.31578947368421,1.2631578947368,0.18421052631579,0.23157894736842,0.20676691729323,0.45676691729323,0.25171624713959,1.2,0,0.8,1,0.4,1,1,H
1234,0.38461538461538,0,1,0,1,0.33333333333333,0.25,0.22222222222222,1.5,2.2222222222222,1.75,0,0,0.2280701754386,0.29824561403509,1.1754385964912,0.2280701754386,0.31578947368421,0.32894736842105,0.2531328320802,1.0576441102757,1,0.4,1.8,2.4,0,0,1,0.5,0,0.5,L,1.75,0.25,0.69230769230769,0,0,0,1.75,0.22222222222222,0.25,0.33333333333333,0,0.5,1.2222222222222,0.5,0.55555555555556,0.75,0.28947368421053,0.36842105263158,1.3157894736842,0.42105263157895,0.28070175438596,0.22368421052632,0.45065789473684,0.24736842105263,1.4,0.2,0.8,1,0.6,1,0.5,A
1235,0.61538461538462,0,0,0,1,0.33333333333333,0.25,0.33333333333333,1,1.1111111111111,1.25,0.22222222222222,0,0.23684210526316,0.15789473684211,1.1578947368421,0.23684210526316,0.28070175438596,0.29824561403509,0.26315789473684,1.004048582996,2,0.2,1.2,1,0.4,1.6842105263158,1.6842105263158,0.52631578947368,0.23684210526316,0.23684210526316,D,1.5526315789474,0.31578947368421,0.15384615384615,0,1,0,1.25,0.44444444444444,0.5,0.22222222222222,0,1.25,1.1111111111111,1.5,0.33333333333333,0,0.2280701754386,0.15789473684211,2,0.2280701754386,0.18713450292398,0.19005847953216,0.48538011695906,0.25052631578947,1.4,0.2,0.8,1.2,0.2,0.84210526315789,0.15789473684211,A
1236,0.76923076923077,0,0,0,1,0.22222222222222,0.25,0.55555555555556,2,1.3333333333333,2,0.33333333333333,0.25,0.28947368421053,0.21052631578947,0.94736842105263,0.23684210526316,0.2280701754386,0.26973684210526,0.2488038277512,1.1411483253589,2.2,0.4,2.2,1.2,0.2,0,1,0.25,0,0.75,L,1,0,1,1,0,0,1,0.22222222222222,0.25,0.33333333333333,0,1.5,1.8888888888889,2.5,0.22222222222222,0,0.23684210526316,0.26315789473684,1.2105263157895,0.44736842105263,0.2280701754386,0.25438596491228,0.17982456140351,0.22514619883041,1.4,0.2,1.6,1.6,0.4,2,0.5,H
1237,0.076923076923077,0,1,0,1.25,0.22222222222222,0.5,0.22222222222222,1,1.8888888888889,0.75,0.11111111111111,0.25,0.2280701754386,0.29824561403509,1.1754385964912,0.2280701754386,0.29239766081871,0.31286549707602,0.24658869395711,1.0740740740741,0.8,0.2,1.2,2.2,0.2,1.140350877193,1.140350877193,0.32456140350877,0.25438596491228,0.42105263157895,D,1.0789473684211,0.32456140350877,1,1,0,0,1.25,0.55555555555556,0.5,0.33333333333333,0,1,0.77777777777778,1,0.44444444444444,0.25,0.18421052631579,0.21052631578947,1.5263157894737,0.23684210526316,0.19298245614035,0.23684210526316,0.25438596491228,0.24269005847953,2.2,0.4,1.6,0.6,0.6,1.3684210526316,0.26315789473684,A
1238,1,1,0,0,1.75,0.44444444444444,0.25,0.33333333333333,1.25,1.1111111111111,1.5,0.44444444444444,0.25,0.21052631578947,0.26315789473684,1.0526315789474,0.36842105263158,0.21052631578947,0.24561403508772,0.24853801169591,1.7309941520468,1.2,0.6,1.2,1.4,0.2,2,1,0.75,0,0.25,W,1,0.5,0.46153846153846,0,0,0,1.5,0.44444444444444,0.75,0.33333333333333,0,1.25,1.3333333333333,0.75,0.33333333333333,0.5,0.15789473684211,0.10526315789474,1.0526315789474,0.39473684210526,0.24561403508772,0.20614035087719,0.42982456140351,0.2531328320802,1.6,0.4,2,1.4,0.2,0.5,0.25,D
1239,1,1,0,0,2.5,0.11111111111111,0.25,0.66666666666667,1.75,0.88888888888889,0.25,0.55555555555556,0.75,0.26315789473684,0.10526315789474,0.78947368421053,0.28947368421053,0.087719298245614,0.078947368421053,0.17251461988304,2.0350877192982,2.4,0,2.4,1.2,0.4,4,2,0.25,0,0.75,W,1.5,0,1,1,0,0,2.25,0,0,0.77777777777778,0,1.75,0.88888888888889,1,0.55555555555556,0.75,0.18421052631579,0.21052631578947,1.2631578947368,0.36842105263158,0.24561403508772,0.2719298245614,0.17543859649123,0.20760233918129,1.8,0,2.8,1.6,0.2,3.25,0.25,D
1240,0.76923076923077,0,0,0,0.5,0.33333333333333,0.5,0,1,2.1111111111111,1.75,0,0,0.44736842105263,0.42105263157895,1.4210526315789,0.34210526315789,0.33333333333333,0.33333333333333,0.27272727272727,1.0382775119617,0.2,0.2,0.4,1.8,0,1,0,0.5,0.25,0.25,W,1,0.25,0.92307692307692,0,0,0,0.25,0.33333333333333,0.25,0.11111111111111,0,0.25,2.1111111111111,2.5,0.11111111111111,0.25,0.23684210526316,0.21052631578947,1.8947368421053,0.21052631578947,0.21052631578947,0.18421052631579,0.45394736842105,0.24641148325359,0.8,0.2,2,2.8,0,0.75,0.25,H
1241,1,1,0,1,1.4,0.2,0.2,0.3,1.6,1.9,1.4,0.2,0.4,0.23684210526316,0.21052631578947,0.47368421052632,0.44736842105263,0.21052631578947,0.16666666666667,0.22514619883041,1.9093567251462,1.4,0.2,1.6,1.4,0.4,1,1,0.25,0.5,0.25,D,1.25,0,1,1,0,0,1.2,0.5,0.6,0.3,0,0.6,1.1,0.8,0.4,0.6,0.21052631578947,0.15789473684211,1.4736842105263,0.36842105263158,0.26315789473684,0.21929824561404,0.28947368421053,0.24853801169591,1.4,0.8,1.2,1,0.2,1.25,0,A
1242,0.30769230769231,0,0,0,1.2,0,0,0.5,1.2,1.1,1.4,0.2,0.2,0.23684210526316,0.15789473684211,1.4210526315789,0.18421052631579,0.28421052631579,0.31578947368421,0.25171624713959,1.1018306636156,1.2,0,0.8,1,0.4,1,2,0,0.33333333333333,0.66666666666667,L,0.33333333333333,0.33333333333333,1,1,0,0,1.8,0.2,0,0.6,0,1.6,0.8,1.4,0.6,0.4,0.26315789473684,0.42105263157895,1.1578947368421,0.28947368421053,0.29824561403509,0.28947368421053,0.17982456140351,0.17251461988304,2,0.2,1.8,1,0.6,1.3333333333333,0.66666666666667,D
1243,1,1,0,0,2.4,0.1,0,0.7,3.4,0.8,0.8,0.6,0.4,0.18421052631579,0.15789473684211,0.73684210526316,0.36842105263158,0.12280701754386,0.14035087719298,0.20760233918129,1.780701754386,1.4,0.2,2.6,1.6,0.2,7,0,0.5,0.25,0.25,W,3.75,0.25,0.38461538461538,0,1,0,1,0.3,0.4,0.2,0,1.6,2.1,2.6,0,0,0.2280701754386,0.15789473684211,2,0.2280701754386,0.2,0.20175438596491,0.47368421052632,0.2531328320802,0.4,0.4,1.2,2.4,0,1.25,0,H
1244,0.92307692307692,0,0,1,1,0.3,0.4,0.1,2.2,2.2,1.8,0.1,0,0.23684210526316,0.26315789473684,1.4210526315789,0.21052631578947,0.15789473684211,0.27631578947368,0.24641148325359,1.1363636363636,0.8,0.2,2,3,0,1,1,0.75,0.25,0,D,2.75,0.25,0.61538461538462,0,0,0,1.6,0.3,0.4,0.3,0,1,1.2,1,0.2,0.4,0.23684210526316,0.31578947368421,1.2105263157895,0.23684210526316,0.33333333333333,0.29824561403509,0.3859649122807,0.26315789473684,2,0.2,1.2,1,0.4,0.75,0,D
1245,0.38461538461538,0,0,0,1.6,0.4,0.4,0.3,1.2,1.2,0.8,0.2,0.4,0.21052631578947,0.26315789473684,1.1578947368421,0.34210526315789,0.31578947368421,0.33684210526316,0.25346260387812,1.1052631578947,1,0.4,1,1.4,0.2,2,1,0.5,0,0.5,W,1.5,0,1,1,0,0,2.4,0.1,0,0.7,0,2.2,0.8,1,0.5,0.4,0.23684210526316,0.21052631578947,1.1578947368421,0.34210526315789,0.19298245614035,0.21929824561404,0.21052631578947,0.24561403508772,2.4,0,2.6,1,0.4,1.75,0.25,A
1246,0.15384615384615,0,1,0,1,0.4,0.4,0.3,0.2,1,0.8,0.4,0.6,0.2280701754386,0.29824561403509,1.1754385964912,0.2280701754386,0.29239766081871,0.31286549707602,0.25052631578947,1.0715789473684,1.4,0.2,1,1.2,0.2,1,1,0,1,0,D,1,0,0.76923076923077,0,0,0,2.6,0.2,0.2,0.6,0,2.4,1.3,0.8,0.3,0.4,0.28947368421053,0.36842105263158,1.5263157894737,0.23684210526316,0.26315789473684,0.25657894736842,0.46052631578947,0.2488038277512,2.2,0.4,2.2,1.4,0,1,0,H
1247,0.69230769230769,0,0,0,0.8,0.2,0.2,0.4,1,1.1,1.8,0.6,0.4,0.28947368421053,0.21052631578947,1.3684210526316,0.42105263157895,0.29824561403509,0.30263157894737,0.24736842105263,1.0491228070175,1.8,0,1,1,0.6,2,3,0,0,1,L,2,0,0.23076923076923,0,0,0,1.8,0.4,0.6,0.5,0,1.8,1.7,1.4,0.1,0,0.21052631578947,0.15789473684211,1.7368421052632,0.26315789473684,0.19548872180451,0.19407894736842,0.47532894736842,0.24736842105263,1.6,0.4,1.8,2,0.2,3,0,A
1248,1,0,0,1,1,0.4,0.4,0.3,1.2,1.3,1.8,0.3,0,0.28947368421053,0.36842105263158,1.1052631578947,0.26315789473684,0.28070175438596,0.28070175438596,0.31286549707602,1.4239766081871,1,0.4,1,1.6,0.2,0,2,0.5,0,0.5,L,1.5,0.25,0.76923076923077,0,0,0,0.2,0.3,0.2,0.1,0,0.8,1.9,2.4,0.1,0,0.44736842105263,0.47368421052632,1.3684210526316,0.34210526315789,0.31578947368421,0.28947368421053,0.42543859649123,0.27272727272727,0.8,0.2,1,1.6,0.2,1,0.5,H
